,RC_ID,RC_Name,Classification,tr_retailN,Region,Country,AverageIMD,IMDRegional,diff_IMDRegional,r_IMDRegional,IMDNational,diff_IMDNational,r_IMDNational,whichCentroid
126,RC_EW_140,Victoria Retail Park; East Riding of Yorkshire (Yorkshire and The Humber; England),Small Retail Park,4,Yorkshire and The Humber,England,3.806,26.00160627,-22.19560627,LESS DEPRIVED,21.66939261,-17.86339261,LESS DEPRIVED,Population-Weighted
127,RC_EW_1404,East Grinstead; Mid Sussex (South East; England),Town Centre,211,South East,England,6.812333333,15.47743181,-8.665098476,LESS DEPRIVED,21.66939261,-14.85705928,LESS DEPRIVED,Population-Weighted
128,RC_EW_1409,Lyons Farm Retail Park; Worthing (South East; England),Small Retail Park,21,South East,England,10.668,15.47743181,-4.80943181,LESS DEPRIVED,21.66939261,-11.00139261,LESS DEPRIVED,Population-Weighted
129,RC_EW_141,Beverley; East Riding of Yorkshire (Yorkshire and The Humber; England),Town Centre,282,Yorkshire and The Humber,England,16.347875,26.00160627,-9.653731271,LESS DEPRIVED,21.66939261,-5.321517614,LESS DEPRIVED,Population-Weighted
130,RC_EW_1414,North Street; Midhurst; Chichester (South East; England),Local Centre,113,South East,England,9.1525,15.47743181,-6.32493181,LESS DEPRIVED,21.66939261,-12.51689261,LESS DEPRIVED,Population-Weighted
131,RC_EW_1416,High Street; Haslemere; Waverley (South East; England),Local Centre,115,South East,England,3.892333333,15.47743181,-11.58509848,LESS DEPRIVED,21.66939261,-17.77705928,LESS DEPRIVED,Population-Weighted
132,RC_EW_1422,High Street; Arundel; Arun (South East; England),Local Centre,115,South East,England,13.7475,15.47743181,-1.72993181,LESS DEPRIVED,21.66939261,-7.921892614,LESS DEPRIVED,Population-Weighted
133,RC_EW_1430,Dorking; Mole Valley (South East; England),Town Centre,284,South East,England,7.246571429,15.47743181,-8.230860381,LESS DEPRIVED,21.66939261,-14.42282118,LESS DEPRIVED,Population-Weighted
134,RC_EW_1431,Horsham; Horsham (South East; England),Town Centre,308,South East,England,9.057666667,15.47743181,-6.419765143,LESS DEPRIVED,21.66939261,-12.61172595,LESS DEPRIVED,Population-Weighted
135,RC_EW_1436,High Street; Godalming; Waverley (South East; England),Market Town,224,South East,England,9.401,15.47743181,-6.07643181,LESS DEPRIVED,21.66939261,-12.26839261,LESS DEPRIVED,Population-Weighted
136,RC_EW_1442,Goldstone Retail Park; Brighton and Hove (South East; England),Small Retail Park,5,South East,England,15.3745,15.47743181,-0.10293181,LESS DEPRIVED,21.66939261,-6.294892614,LESS DEPRIVED,Population-Weighted
137,RC_EW_1446,Hove; Brighton and Hove (South East; England),Town Centre,311,South East,England,17.99354167,15.47743181,2.516109857,MORE DEPRIVED,21.66939261,-3.675850947,LESS DEPRIVED,Population-Weighted
138,RC_EW_1447,Portland Road; Aldrington; Brighton and Hove (South East; England),Local Centre,126,South East,England,17.76816667,15.47743181,2.290734857,MORE DEPRIVED,21.66939261,-3.901225947,LESS DEPRIVED,Population-Weighted
139,RC_EW_1451,Boundary Road; Southern Cross; Brighton and Hove (South East; England),Local Centre,117,South East,England,22.80785714,15.47743181,7.330425333,MORE DEPRIVED,21.66939261,1.138464529,MORE DEPRIVED,Population-Weighted
140,RC_EW_1459,London Road; Round Hill; Brighton and Hove (South East; England),District Centre,268,South East,England,22.28715385,15.47743181,6.809722036,MORE DEPRIVED,21.66939261,0.617761233,MORE DEPRIVED,Population-Weighted
141,RC_EW_1463,High Street; Shoreham-by-Sea; Adur (South East; England),District Centre,153,South East,England,10.37975,15.47743181,-5.09768181,LESS DEPRIVED,21.66939261,-11.28964261,LESS DEPRIVED,Population-Weighted
142,RC_EW_1467,High Street; Littlehampton; Arun (South East; England),District Centre,200,South East,England,33.21925,15.47743181,17.74181819,MORE DEPRIVED,21.66939261,11.54985739,MORE DEPRIVED,Population-Weighted
143,RC_EW_1475,Worthing; Worthing (South East; England),Major Town Centre,556,South East,England,25.94863636,15.47743181,10.47120455,MORE DEPRIVED,21.66939261,4.27924375,MORE DEPRIVED,Population-Weighted
144,RC_EW_1476,Tarring Road; Worthing; Worthing (South East; England),Local Centre,122,South East,England,24.10457143,15.47743181,8.627139619,MORE DEPRIVED,21.66939261,2.435178815,MORE DEPRIVED,Population-Weighted
145,RC_EW_1487,Maidstone; Maidstone (South East; England),Major Town Centre,564,South East,England,22.245,15.47743181,6.76756819,MORE DEPRIVED,21.66939261,0.575607386,MORE DEPRIVED,Population-Weighted
146,RC_EW_1488,Mid Kent Shopping Centre; Maidstone (South East; England),Small Retail Park,17,South East,England,5.06075,15.47743181,-10.41668181,LESS DEPRIVED,21.66939261,-16.60864261,LESS DEPRIVED,Population-Weighted
147,RC_EW_1490,South Aylesford Retail Park; Tonbridge and Malling (South East; England),Small Retail Park,14,South East,England,36.607,15.47743181,21.12956819,MORE DEPRIVED,21.66939261,14.93760739,MORE DEPRIVED,Population-Weighted
148,RC_EW_1492,High Street; West Malling; Tonbridge and Malling (South East; England),Local Centre,108,South East,England,14.61,15.47743181,-0.86743181,LESS DEPRIVED,21.66939261,-7.059392614,LESS DEPRIVED,Population-Weighted
149,RC_EW_1494,High Street; Tenterden; Ashford (South East; England),Local Centre,144,South East,England,15.3255,15.47743181,-0.15193181,LESS DEPRIVED,21.66939261,-6.343892614,LESS DEPRIVED,Population-Weighted
150,RC_EW_1496,Tonbridge; Tonbridge and Malling (South East; England),Town Centre,204,South East,England,10.98571429,15.47743181,-4.491717524,LESS DEPRIVED,21.66939261,-10.68367833,LESS DEPRIVED,Population-Weighted
151,RC_EW_1502,Longfield Road Retail Park; Tunbridge Wells (South East; England),Small Retail Park,4,South East,England,23.726,15.47743181,8.24856819,MORE DEPRIVED,21.66939261,2.056607386,MORE DEPRIVED,Population-Weighted
152,RC_EW_1506,Sevenoaks; Sevenoaks (South East; England),Town Centre,245,South East,England,3.80425,15.47743181,-11.67318181,LESS DEPRIVED,21.66939261,-17.86514261,LESS DEPRIVED,Population-Weighted
153,RC_EW_1511,Hempstead Valley Shopping Centre; Medway (South East; England),Large Retail Park,55,South East,England,7.625,15.47743181,-7.85243181,LESS DEPRIVED,21.66939261,-14.04439261,LESS DEPRIVED,Population-Weighted
154,RC_EW_1512,Horsted Retail Park; Medway (South East; England),Small Retail Park,23,South East,England,10.747,15.47743181,-4.73043181,LESS DEPRIVED,21.66939261,-10.92239261,LESS DEPRIVED,Population-Weighted
155,RC_EW_1521,Chatham; Medway (South East; England),Town Centre,401,South East,England,42.8916,15.47743181,27.41416819,MORE DEPRIVED,21.66939261,21.22220739,MORE DEPRIVED,Population-Weighted
156,RC_EW_1528,High Street; Brompton; Medway (South East; England),District Centre,205,South East,England,40.141,15.47743181,24.66356819,MORE DEPRIVED,21.66939261,18.47160739,MORE DEPRIVED,Population-Weighted
157,RC_EW_1529,Chatham Dockside Outlet Centre; Medway (South East; England),Small Shopping Centre,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,RC_EW_1530,High Street; Strood; Medway (South East; England),Local Centre,141,South East,England,30.736,15.47743181,15.25856819,MORE DEPRIVED,21.66939261,9.066607386,MORE DEPRIVED,Population-Weighted
159,RC_EW_1532,High Street; Rochester; Medway (South East; England),District Centre,166,South East,England,31.66966667,15.47743181,16.19223486,MORE DEPRIVED,21.66939261,10.00027405,MORE DEPRIVED,Population-Weighted
160,RC_EW_1542,Hastings; Hastings (South East; England),Major Town Centre,582,South East,England,38.06077778,15.47743181,22.58334597,MORE DEPRIVED,21.66939261,16.39138516,MORE DEPRIVED,Population-Weighted
161,RC_EW_1545,Kings Road; St Leonards-on-Sea; Hastings (South East; England),District Centre,186,South East,England,53.489,15.47743181,38.01156819,MORE DEPRIVED,21.66939261,31.81960739,MORE DEPRIVED,Population-Weighted
162,RC_EW_1553,Bexhill-on-Sea; Rother (South East; England),Town Centre,341,South East,England,24.11622222,15.47743181,8.638790412,MORE DEPRIVED,21.66939261,2.446829609,MORE DEPRIVED,Population-Weighted
163,RC_EW_1558,Ravenside Retail & Leisure Park; Rother (South East; England),Small Retail Park,4,South East,England,23.46,15.47743181,7.98256819,MORE DEPRIVED,21.66939261,1.790607386,MORE DEPRIVED,Population-Weighted
164,RC_EW_156,High Street; Horncastle; East Lindsey (East Midlands; England),Local Centre,115,East Midlands,England,15.38,20.36042069,-4.980420692,LESS DEPRIVED,21.66939261,-6.289392614,LESS DEPRIVED,Population-Weighted
165,RC_EW_1561,High Street; Rye; Rother (South East; England),Market Town,178,South East,England,26.13633333,15.47743181,10.65890152,MORE DEPRIVED,21.66939261,4.46694072,MORE DEPRIVED,Population-Weighted
166,RC_EW_1563,High Street; Battle; Rother (South East; England),Local Centre,112,South East,England,18.606,15.47743181,3.12856819,MORE DEPRIVED,21.66939261,-3.063392614,LESS DEPRIVED,Population-Weighted
167,RC_EW_1566,Brighton Road; Coulsdon; Croydon (London; England),Local Centre,120,London,England,13.3735,21.49842441,-8.124924405,LESS DEPRIVED,21.66939261,-8.295892614,LESS DEPRIVED,Population-Weighted
168,RC_EW_1570,Brighton Road; Purley; Croydon (London; England),Local Centre,135,London,England,17.568,21.49842441,-3.930424405,LESS DEPRIVED,21.66939261,-4.101392614,LESS DEPRIVED,Population-Weighted
169,RC_EW_1574,Caterham; Tandridge (South East; England),Town Centre,122,South East,England,8.913,15.47743181,-6.56443181,LESS DEPRIVED,21.66939261,-12.75639261,LESS DEPRIVED,Population-Weighted
170,RC_EW_1578,High Street; Banstead; Reigate and Banstead (South East; England),Local Centre,120,South East,England,6.40625,15.47743181,-9.07118181,LESS DEPRIVED,21.66939261,-15.26314261,LESS DEPRIVED,Population-Weighted
171,RC_EW_1581,The Broadway; Cheam; Sutton (London; England),Local Centre,116,London,England,6.44275,21.49842441,-15.05567441,LESS DEPRIVED,21.66939261,-15.22664261,LESS DEPRIVED,Population-Weighted
172,RC_EW_1583,Sutton; Sutton (London; England),Major Town Centre,375,London,England,15.32394444,21.49842441,-6.174479961,LESS DEPRIVED,21.66939261,-6.345448169,LESS DEPRIVED,Population-Weighted
173,RC_EW_1593,Croydon; London (London; England),Major Town Centre,1013,London,England,32.32535714,21.49842441,10.82693274,MORE DEPRIVED,21.66939261,10.65596453,MORE DEPRIVED,Population-Weighted
174,RC_EW_16,Liskeard; Cornwall (South West; England),Local Centre,147,South West,England,37.356,18.2526559,19.1033441,MORE DEPRIVED,21.66939261,15.68660739,MORE DEPRIVED,Population-Weighted
175,RC_EW_161,St Peters Avenue; Cleethorpes; North East Lincolnshire (Yorkshire and The Humber; England),District Centre,169,Yorkshire and The Humber,England,40.8144,26.00160627,14.81279373,MORE DEPRIVED,21.66939261,19.14500739,MORE DEPRIVED,Population-Weighted
176,RC_EW_1620,Stafford Road; Wallington Square; Sutton (London; England),Local Centre,101,London,England,16.20428571,21.49842441,-5.294138691,LESS DEPRIVED,21.66939261,-5.465106899,LESS DEPRIVED,Population-Weighted
177,RC_EW_163,Grimsby; North East Lincolnshire (Yorkshire and The Humber; England),Town Centre,271,Yorkshire and The Humber,England,49.021,26.00160627,23.01939373,MORE DEPRIVED,21.66939261,27.35160739,MORE DEPRIVED,Population-Weighted
178,RC_EW_1635,London Road; Mitcham; Merton (London; England) - 1,Local Centre,129,London,England,26.77077778,21.49842441,5.272353372,MORE DEPRIVED,21.66939261,5.101385164,MORE DEPRIVED,Population-Weighted
179,RC_EW_1637,Valley Leisure Park; Croydon (London; England),Small Retail Park,14,London,England,30.661,21.49842441,9.162575595,MORE DEPRIVED,21.66939261,8.991607386,MORE DEPRIVED,Population-Weighted
180,RC_EW_1638,Purley Way Centre; Croydon (London; England),Small Retail Park,19,London,England,24.16,21.49842441,2.661575595,MORE DEPRIVED,21.66939261,2.490607386,MORE DEPRIVED,Population-Weighted
181,RC_EW_1641,London Road; Morden; Merton (London; England),District Centre,153,London,England,19.01325,21.49842441,-2.485174405,LESS DEPRIVED,21.66939261,-2.656142614,LESS DEPRIVED,Population-Weighted
182,RC_EW_1647,Station Road East; Oxted; Tandridge (South East; England),Local Centre,121,South East,England,7.2765,15.47743181,-8.20093181,LESS DEPRIVED,21.66939261,-14.39289261,LESS DEPRIVED,Population-Weighted
183,RC_EW_1648,High Street; Leatherhead; Mole Valley (South East; England),Local Centre,134,South East,England,11.194,15.47743181,-4.28343181,LESS DEPRIVED,21.66939261,-10.47539261,LESS DEPRIVED,Population-Weighted
184,RC_EW_1652,High Street; Cobham; Elmbridge (South East; England),Local Centre,105,South East,England,10.11466667,15.47743181,-5.362765143,LESS DEPRIVED,21.66939261,-11.55472595,LESS DEPRIVED,Population-Weighted
185,RC_EW_1658,Epsom; Epsom and Ewell (South East; England),Town Centre,261,South East,England,10.34445455,15.47743181,-5.132977264,LESS DEPRIVED,21.66939261,-11.32493807,LESS DEPRIVED,Population-Weighted
186,RC_EW_167,Freeman Street; East Marsh; North East Lincolnshire (Yorkshire and The Humber; England),District Centre,250,Yorkshire and The Humber,England,77.1875,26.00160627,51.18589373,MORE DEPRIVED,21.66939261,55.51810739,MORE DEPRIVED,Population-Weighted
187,RC_EW_1678,Walton-on-Thames; Elmbridge (South East; England),Town Centre,185,South East,England,8.5785,15.47743181,-6.89893181,LESS DEPRIVED,21.66939261,-13.09089261,LESS DEPRIVED,Population-Weighted
188,RC_EW_1680,County Oak Retail Park; Crawley (South East; England),Small Retail Park,0,South East,England,22.973,15.47743181,7.49556819,MORE DEPRIVED,21.66939261,1.303607386,MORE DEPRIVED,Population-Weighted
189,RC_EW_1683,Crawley; Crawley (South East; England),Town Centre,293,South East,England,23.47528571,15.47743181,7.997853905,MORE DEPRIVED,21.66939261,1.805893101,MORE DEPRIVED,Population-Weighted
190,RC_EW_1688,Brighton Road Retail Park; Reigate and Banstead (South East; England),Small Retail Park,23,South East,England,13.821,15.47743181,-1.65643181,LESS DEPRIVED,21.66939261,-7.848392614,LESS DEPRIVED,Population-Weighted
191,RC_EW_1693,High Street; Redhill; Reigate and Banstead (South East; England),District Centre,186,South East,England,22.091,15.47743181,6.61356819,MORE DEPRIVED,21.66939261,0.421607386,MORE DEPRIVED,Geometric
192,RC_EW_1699,Reigate; Reigate and Banstead (South East; England),Town Centre,205,South East,England,5.673571429,15.47743181,-9.803860381,LESS DEPRIVED,21.66939261,-15.99582118,LESS DEPRIVED,Population-Weighted
193,RC_EW_171,Louth; East Lindsey (East Midlands; England),Town Centre,287,East Midlands,England,25.609625,20.36042069,5.249204308,MORE DEPRIVED,21.66939261,3.940232386,MORE DEPRIVED,Population-Weighted
194,RC_EW_1710,Rushey Green; Catford; Lewisham (London; England),District Centre,227,London,England,34.6399,21.49842441,13.14147559,MORE DEPRIVED,21.66939261,12.97050739,MORE DEPRIVED,Population-Weighted
195,RC_EW_1713,Bell Green Retail Park; Lewisham (London; England),Small Retail Park,5,London,England,27.07775,21.49842441,5.579325595,MORE DEPRIVED,21.66939261,5.408357386,MORE DEPRIVED,Population-Weighted
196,RC_EW_1714,Lordship Lane; East Dulwich; Southwark (London; England),Local Centre,149,London,England,17.41192308,21.49842441,-4.086501328,LESS DEPRIVED,21.66939261,-4.257469537,LESS DEPRIVED,Population-Weighted
197,RC_EW_1724,Sydenham Road; Lower Sydenham; Lewisham (London; England),District Centre,163,London,England,25.7525,21.49842441,4.254075595,MORE DEPRIVED,21.66939261,4.083107386,MORE DEPRIVED,Population-Weighted
198,RC_EW_1727,New Cross Gate Retail Park; Lewisham (London; England),Small Retail Park,24,London,England,29.10285714,21.49842441,7.604432737,MORE DEPRIVED,21.66939261,7.433464529,MORE DEPRIVED,Population-Weighted
199,RC_EW_1730,Cantium Retail Park; Southwark (London; England),Large Retail Park,93,London,England,32.27518182,21.49842441,10.77675741,MORE DEPRIVED,21.66939261,10.6057892,MORE DEPRIVED,Population-Weighted
200,RC_EW_1731,Deptford High Street; Deptford; Lewisham (London; England),District Centre,282,London,England,31.6696,21.49842441,10.17117559,MORE DEPRIVED,21.66939261,10.00020739,MORE DEPRIVED,Population-Weighted
201,RC_EW_1734,Lewisham; Lewisham (London; England),Town Centre,254,London,England,25.9604,21.49842441,4.461975595,MORE DEPRIVED,21.66939261,4.291007386,MORE DEPRIVED,Population-Weighted
202,RC_EW_1737,Lewisham Retail Park (Gallagher Retail Park); Lewisham (London; England),Large Retail Park,41,London,England,24.74244444,21.49842441,3.244020039,MORE DEPRIVED,21.66939261,3.073051831,MORE DEPRIVED,Population-Weighted
203,RC_EW_174,Bridlington; East Riding of Yorkshire (Yorkshire and The Humber; England),Town Centre,441,Yorkshire and The Humber,England,47.38255556,26.00160627,21.38094928,MORE DEPRIVED,21.66939261,25.71316294,MORE DEPRIVED,Population-Weighted
204,RC_EW_1740,Peckham; Southwark (London; England),Town Centre,475,London,England,29.88760714,21.49842441,8.389182737,MORE DEPRIVED,21.66939261,8.218214529,MORE DEPRIVED,Population-Weighted
205,RC_EW_1742,Old Kent Road; Walworth; Southwark (London; England),Local Centre,141,London,England,33.27,21.49842441,11.77157559,MORE DEPRIVED,21.66939261,11.60060739,MORE DEPRIVED,Population-Weighted
206,RC_EW_1744,High Street; Beckenham; Bromley (London; England),District Centre,204,London,England,9.15,21.49842441,-12.34842441,LESS DEPRIVED,21.66939261,-12.51939261,LESS DEPRIVED,Population-Weighted
207,RC_EW_1753,High Street; Arpley Square; Bromley (London; England) - 1,Local Centre,138,London,England,23.4045,21.49842441,1.906075595,MORE DEPRIVED,21.66939261,1.735107386,MORE DEPRIVED,Population-Weighted
208,RC_EW_1755,High Street; West Wickham; Bromley (London; England),Local Centre,133,London,England,6.4768,21.49842441,-15.02162441,LESS DEPRIVED,21.66939261,-15.19259261,LESS DEPRIVED,Population-Weighted
209,RC_EW_1760,Bromley; London (London; England),Major Town Centre,455,London,England,13.1379,21.49842441,-8.360524405,LESS DEPRIVED,21.66939261,-8.531492614,LESS DEPRIVED,Population-Weighted
