"","RC_ID","RC_Name","Classification","imdAverage","imdNational","incomeAverage","incomeNational","employmentAverage","employmentNational","healthAverage","healthNational","educationAverage","educationNational","barriersAverage","barriersNational","crimeAverage","crimeNational","environmentAverage","environmentNational"
"70","RC_EW_121","Kingswood Leisure Park; City of Kingston upon Hull (Yorkshire and The Humber; England)","Large Retail Park",32.4648,"MORE DEPRIVED",0.183784,"MORE DEPRIVED",0.139552,"MORE DEPRIVED",0.48364,"MORE DEPRIVED",33.09656,"MORE DEPRIVED",20.42236,"LESS DEPRIVED",0.55488,"MORE DEPRIVED",28.739088,"MORE DEPRIVED"
"71","RC_EW_1217","Yoden Way; Peterlee; County Durham (North East; England)","Local Centre",46.453,"MORE DEPRIVED",0.2672,"MORE DEPRIVED",0.2422,"MORE DEPRIVED",1.4112,"MORE DEPRIVED",39.7408,"MORE DEPRIVED",12.2275333333333,"LESS DEPRIVED",1.31106666666667,"MORE DEPRIVED",2.78713333333333,"LESS DEPRIVED"
"72","RC_EW_122","North Point Shopping Centre; City of Kingston upon Hull (Yorkshire and The Humber; England)","Large Retail Park",39.1668347107438,"MORE DEPRIVED",0.221884297520661,"MORE DEPRIVED",0.164338842975207,"MORE DEPRIVED",0.765057851239669,"MORE DEPRIVED",41.9658016528926,"MORE DEPRIVED",21.2485123966942,"LESS DEPRIVED",0.759520661157025,"MORE DEPRIVED",30.8951818181818,"MORE DEPRIVED"
"73","RC_EW_1230","Middlesbrough; Middlesbrough (North East; England)","Major Town Centre",34.4707150837989,"MORE DEPRIVED",0.217435754189944,"MORE DEPRIVED",0.170519553072626,"MORE DEPRIVED",0.988067039106145,"MORE DEPRIVED",33.606251396648,"MORE DEPRIVED",14.0534636871508,"LESS DEPRIVED",0.374335195530726,"MORE DEPRIVED",9.13208938547486,"LESS DEPRIVED"
"74","RC_EW_1232","Cleveland Retail Park; Redcar and Cleveland (North East; England)","Small Retail Park",50.1641956521739,"MORE DEPRIVED",0.30954347826087,"MORE DEPRIVED",0.23804347826087,"MORE DEPRIVED",1.48936956521739,"MORE DEPRIVED",53.2451086956522,"MORE DEPRIVED",13.4624782608696,"LESS DEPRIVED",0.941347826086957,"MORE DEPRIVED",10.3173695652174,"LESS DEPRIVED"
"75","RC_EW_1233","Stockton-on-Tees; Stockton-on-Tees (North East; England)","Town Centre",31.405298245614,"MORE DEPRIVED",0.203175438596491,"MORE DEPRIVED",0.159350877192982,"MORE DEPRIVED",0.945350877192982,"MORE DEPRIVED",29.5952456140351,"MORE DEPRIVED",13.9274035087719,"LESS DEPRIVED",0.216017543859649,"MORE DEPRIVED",7.63021052631579,"LESS DEPRIVED"
"76","RC_EW_1234","Portrack Interchange Retail Park; Stockton-on-Tees (North East; England)","Large Retail Park",34.1621758241758,"MORE DEPRIVED",0.215912087912088,"MORE DEPRIVED",0.169340659340659,"MORE DEPRIVED",0.98739010989011,"MORE DEPRIVED",33.4189230769231,"MORE DEPRIVED",14.0670659340659,"LESS DEPRIVED",0.339653846153846,"MORE DEPRIVED",9.03119230769231,"LESS DEPRIVED"
"77","RC_EW_1245","Teesbay Retail Park; Hartlepool (North East; England)","Small Retail Park",37.1617272727273,"MORE DEPRIVED",0.240113636363636,"MORE DEPRIVED",0.193227272727273,"MORE DEPRIVED",0.967727272727273,"MORE DEPRIVED",31.2197727272727,"MORE DEPRIVED",12.4070909090909,"LESS DEPRIVED",0.669477272727273,"MORE DEPRIVED",8.40490909090909,"LESS DEPRIVED"
"78","RC_EW_1247","Hartlepool; Hartlepool (North East; England)","Town Centre",35.7889,"MORE DEPRIVED",0.23164,"MORE DEPRIVED",0.18816,"MORE DEPRIVED",0.90404,"MORE DEPRIVED",30.52548,"MORE DEPRIVED",12.57302,"LESS DEPRIVED",0.58932,"MORE DEPRIVED",7.82968,"LESS DEPRIVED"
"79","RC_EW_125","Holderness Road; Wilmington; City of Kingston upon Hull (Yorkshire and The Humber; England)","Local Centre",45.0508888888889,"MORE DEPRIVED",0.244777777777778,"MORE DEPRIVED",0.180777777777778,"MORE DEPRIVED",0.886777777777778,"MORE DEPRIVED",46.0972222222222,"MORE DEPRIVED",15.7823333333333,"LESS DEPRIVED",0.925555555555556,"MORE DEPRIVED",54.1541111111111,"MORE DEPRIVED"
"80","RC_EW_1252","High Street; Spennymoor; County Durham (North East; England)","Market Town",29.92675,"MORE DEPRIVED",0.182,"MORE DEPRIVED",0.159625,"MORE DEPRIVED",0.78925,"MORE DEPRIVED",31.838125,"MORE DEPRIVED",11.50625,"LESS DEPRIVED",0.618375,"MORE DEPRIVED",3.438375,"LESS DEPRIVED"
"81","RC_EW_1253","Hope Street; Crook; County Durham (North East; England)","Local Centre",33.3128333333333,"MORE DEPRIVED",0.2215,"MORE DEPRIVED",0.190833333333333,"MORE DEPRIVED",0.949333333333333,"MORE DEPRIVED",27.5001666666667,"MORE DEPRIVED",16.4793333333333,"LESS DEPRIVED",0.133666666666667,"MORE DEPRIVED",3.02766666666667,"LESS DEPRIVED"
"82","RC_EW_1257","Durham; County Durham (North East; England)","Town Centre",16.2276315789474,"LESS DEPRIVED",0.100947368421053,"LESS DEPRIVED",0.0863157894736842,"LESS DEPRIVED",0.240315789473684,"MORE DEPRIVED",15.6377368421053,"LESS DEPRIVED",13.0902105263158,"LESS DEPRIVED",-0.100578947368421,"LESS DEPRIVED",4.64663157894737,"LESS DEPRIVED"
"83","RC_EW_1262","Market Place; Thirsk; Hambleton (Yorkshire and The Humber; England)","Local Centre",14.8636,"LESS DEPRIVED",0.1004,"LESS DEPRIVED",0.08,"LESS DEPRIVED",-0.405,"LESS DEPRIVED",26.267,"MORE DEPRIVED",13.084,"LESS DEPRIVED",-0.6722,"LESS DEPRIVED",19.1948,"LESS DEPRIVED"
"84","RC_EW_1268","Northallerton; Hambleton (Yorkshire and The Humber; England)","Town Centre",13.3011666666667,"LESS DEPRIVED",0.0904166666666667,"LESS DEPRIVED",0.0805,"LESS DEPRIVED",-0.328083333333333,"LESS DEPRIVED",23.0634166666667,"MORE DEPRIVED",12.7456666666667,"LESS DEPRIVED",-0.913166666666667,"LESS DEPRIVED",8.32216666666667,"LESS DEPRIVED"
"85","RC_EW_127","Kingston Retail Park; City of Kingston upon Hull (Yorkshire and The Humber; England)","Small Retail Park",53.013,"MORE DEPRIVED",0.29508,"MORE DEPRIVED",0.21856,"MORE DEPRIVED",1.32724,"MORE DEPRIVED",47.57508,"MORE DEPRIVED",21.84492,"MORE DEPRIVED",1.26532,"MORE DEPRIVED",41.49532,"MORE DEPRIVED"
"86","RC_EW_1272","Filey; Scarborough (Yorkshire and The Humber; England)","Local Centre",26.2095,"MORE DEPRIVED",0.15275,"MORE DEPRIVED",0.1515,"MORE DEPRIVED",0.4825,"MORE DEPRIVED",35.4695,"MORE DEPRIVED",14.70825,"LESS DEPRIVED",-0.55275,"LESS DEPRIVED",20.67725,"LESS DEPRIVED"
"87","RC_EW_1274","Scarborough; Scarborough (Yorkshire and The Humber; England)","Major Town Centre",27.8067777777778,"MORE DEPRIVED",0.158444444444444,"MORE DEPRIVED",0.134977777777778,"MORE DEPRIVED",0.589888888888889,"MORE DEPRIVED",30.5704888888889,"MORE DEPRIVED",17.4950222222222,"LESS DEPRIVED",-0.290866666666667,"LESS DEPRIVED",24.9069555555556,"MORE DEPRIVED"
"88","RC_EW_1279","Byron Place; County Durham (North East; England)","Large Retail Park",34.5705981308411,"MORE DEPRIVED",0.208504672897196,"MORE DEPRIVED",0.186953271028037,"MORE DEPRIVED",0.964242990654206,"MORE DEPRIVED",31.3610654205607,"MORE DEPRIVED",13.0105514018692,"LESS DEPRIVED",0.666710280373832,"MORE DEPRIVED",3.72457009345794,"LESS DEPRIVED"
"89","RC_EW_1290","Dalton Park Outlet; County Durham (North East; England)","Large Shopping Centre",31.2630057142857,"MORE DEPRIVED",0.192622857142857,"MORE DEPRIVED",0.166057142857143,"MORE DEPRIVED",0.860742857142857,"MORE DEPRIVED",30.3604714285714,"MORE DEPRIVED",13.8386628571429,"LESS DEPRIVED",0.438337142857143,"MORE DEPRIVED",4.54512571428571,"LESS DEPRIVED"
"90","RC_EW_1293","Sunderland; Sunderland (North East; England)","Major Town Centre",29.6570894308943,"MORE DEPRIVED",0.18990243902439,"MORE DEPRIVED",0.157284552845528,"MORE DEPRIVED",0.788682926829268,"MORE DEPRIVED",27.5226504065041,"MORE DEPRIVED",11.6250894308943,"LESS DEPRIVED",0.433325203252033,"MORE DEPRIVED",5.42808943089431,"LESS DEPRIVED"
"91","RC_EW_1300","Anchor Retail Park; Hartlepool (North East; England)","Small Retail Park",35.6551063829787,"MORE DEPRIVED",0.230042553191489,"MORE DEPRIVED",0.187489361702128,"MORE DEPRIVED",0.901170212765957,"MORE DEPRIVED",30.0025744680851,"MORE DEPRIVED",12.6497659574468,"LESS DEPRIVED",0.612531914893617,"MORE DEPRIVED",8.14102127659574,"LESS DEPRIVED"
"92","RC_EW_1304","High Street; Hythe; Folkestone and Hythe (South East; England)","District Centre",18.5715714285714,"LESS DEPRIVED",0.117285714285714,"LESS DEPRIVED",0.111857142857143,"MORE DEPRIVED",0.0444285714285714,"MORE DEPRIVED",18.1048571428571,"LESS DEPRIVED",22.0737142857143,"MORE DEPRIVED",-0.398285714285714,"LESS DEPRIVED",12.29,"LESS DEPRIVED"
"93","RC_EW_1306","Cheriton High Street; Morehall; Folkestone and Hythe (South East; England)","Local Centre",23.53495,"MORE DEPRIVED",0.1533,"MORE DEPRIVED",0.1237,"MORE DEPRIVED",0.1563,"MORE DEPRIVED",22.3173,"MORE DEPRIVED",19.174,"LESS DEPRIVED",0.15355,"MORE DEPRIVED",20.20975,"LESS DEPRIVED"
"94","RC_EW_1309","Folkestone; Folkestone and Hythe (South East; England)","Town Centre",27.2252580645161,"MORE DEPRIVED",0.174483870967742,"MORE DEPRIVED",0.136322580645161,"MORE DEPRIVED",0.258354838709677,"MORE DEPRIVED",27.287064516129,"MORE DEPRIVED",20.1563225806452,"LESS DEPRIVED",0.274161290322581,"MORE DEPRIVED",20.7520322580645,"LESS DEPRIVED"
"95","RC_EW_1311","Ashford; Ashford (South East; England)","Town Centre",22.1683870967742,"MORE DEPRIVED",0.136096774193548,"MORE DEPRIVED",0.101967741935484,"MORE DEPRIVED",-0.203225806451613,"LESS DEPRIVED",28.6674193548387,"MORE DEPRIVED",25.0327096774194,"MORE DEPRIVED",0.445935483870968,"MORE DEPRIVED",10.7211290322581,"LESS DEPRIVED"
"96","RC_EW_1312","Ashford Designer Outlet; Ashford (South East; England)","Large Shopping Centre",21.1290192307692,"LESS DEPRIVED",0.124596153846154,"LESS DEPRIVED",0.0956923076923077,"LESS DEPRIVED",-0.313076923076923,"LESS DEPRIVED",25.7200384615385,"MORE DEPRIVED",26.8396346153846,"MORE DEPRIVED",0.234461538461538,"MORE DEPRIVED",17.4565769230769,"LESS DEPRIVED"
"97","RC_EW_1313","Ashford Retail Park; Ashford (South East; England)","Small Retail Park",20.2573333333333,"LESS DEPRIVED",0.125407407407407,"LESS DEPRIVED",0.0954074074074074,"LESS DEPRIVED",-0.340481481481481,"LESS DEPRIVED",25.1541111111111,"MORE DEPRIVED",25.0861111111111,"MORE DEPRIVED",0.272851851851852,"MORE DEPRIVED",13.1656296296296,"LESS DEPRIVED"
"98","RC_EW_1314","Orbital Retail Park; Ashford (South East; England)","Small Retail Park",21.3843055555556,"LESS DEPRIVED",0.131972222222222,"MORE DEPRIVED",0.0973055555555556,"LESS DEPRIVED",-0.28625,"LESS DEPRIVED",28.2708333333333,"MORE DEPRIVED",24.9138888888889,"MORE DEPRIVED",0.370861111111111,"MORE DEPRIVED",11.9626388888889,"LESS DEPRIVED"
"99","RC_EW_1317","Riverside Retail Park; Canterbury (South East; England)","Large Retail Park",17.8237659574468,"LESS DEPRIVED",0.10036170212766,"LESS DEPRIVED",0.0752340425531915,"LESS DEPRIVED",-0.0857872340425532,"LESS DEPRIVED",19.801829787234,"LESS DEPRIVED",26.9150212765957,"MORE DEPRIVED",0.224255319148936,"MORE DEPRIVED",13.4921276595745,"LESS DEPRIVED"
"100","RC_EW_1318","Canterbury; Canterbury (South East; England)","Major Town Centre",17.90576,"LESS DEPRIVED",0.10184,"LESS DEPRIVED",0.07682,"LESS DEPRIVED",-0.06984,"LESS DEPRIVED",20.2337,"LESS DEPRIVED",26.51838,"MORE DEPRIVED",0.20126,"MORE DEPRIVED",12.5512,"LESS DEPRIVED"
"101","RC_EW_1320","Stour Retail Park; Canterbury (South East; England)","Small Retail Park",19.95824,"LESS DEPRIVED",0.11388,"LESS DEPRIVED",0.08012,"LESS DEPRIVED",0.11696,"MORE DEPRIVED",25.05364,"MORE DEPRIVED",24.16696,"MORE DEPRIVED",0.49288,"MORE DEPRIVED",10.68388,"LESS DEPRIVED"
"102","RC_EW_1323","Dover; Dover (South East; England)","Town Centre",30.1875714285714,"MORE DEPRIVED",0.179047619047619,"MORE DEPRIVED",0.136857142857143,"MORE DEPRIVED",0.236714285714286,"MORE DEPRIVED",37.589,"MORE DEPRIVED",22.007380952381,"MORE DEPRIVED",0.748571428571429,"MORE DEPRIVED",16.3425238095238,"LESS DEPRIVED"
"103","RC_EW_1324","Preston Street; Faversham; Swale (South East; England)","Market Town",20.5399090909091,"LESS DEPRIVED",0.119454545454545,"LESS DEPRIVED",0.0922727272727273,"LESS DEPRIVED",0.0735454545454546,"MORE DEPRIVED",24.1848181818182,"MORE DEPRIVED",22.0434545454545,"MORE DEPRIVED",0.323,"MORE DEPRIVED",17.494,"LESS DEPRIVED"
"104","RC_EW_1325","Northdown Road; Cliftonville; Thanet (South East; England)","District Centre",44.1564375,"MORE DEPRIVED",0.25425,"MORE DEPRIVED",0.202,"MORE DEPRIVED",0.793875,"MORE DEPRIVED",47.0694375,"MORE DEPRIVED",21.04325,"LESS DEPRIVED",1.2265,"MORE DEPRIVED",21.374125,"LESS DEPRIVED"
"105","RC_EW_1328","High Street; Broadstairs; Thanet (South East; England)","District Centre",14.5055,"LESS DEPRIVED",0.0955833333333333,"LESS DEPRIVED",0.08125,"LESS DEPRIVED",-0.227416666666667,"LESS DEPRIVED",11.40325,"LESS DEPRIVED",19.0115,"LESS DEPRIVED",0.136666666666667,"MORE DEPRIVED",14.3596666666667,"LESS DEPRIVED"
"106","RC_EW_1329","Ramsgate; Thanet (South East; England)","Town Centre",29.016,"MORE DEPRIVED",0.1735,"MORE DEPRIVED",0.141361111111111,"MORE DEPRIVED",0.345277777777778,"MORE DEPRIVED",28.5695,"MORE DEPRIVED",19.0810277777778,"LESS DEPRIVED",0.748444444444444,"MORE DEPRIVED",18.3003611111111,"LESS DEPRIVED"
"107","RC_EW_1330","Dumpton Park Drive; Ramsgate; Thanet (South East; England)","District Centre",32.8059333333333,"MORE DEPRIVED",0.1942,"MORE DEPRIVED",0.151133333333333,"MORE DEPRIVED",0.4394,"MORE DEPRIVED",29.9081333333333,"MORE DEPRIVED",19.4868,"LESS DEPRIVED",1.07573333333333,"MORE DEPRIVED",24.6323333333333,"MORE DEPRIVED"
"108","RC_EW_1332","High Street; Margate; Thanet (South East; England)","District Centre",47.003,"MORE DEPRIVED",0.262733333333333,"MORE DEPRIVED",0.208266666666667,"MORE DEPRIVED",0.902133333333333,"MORE DEPRIVED",50.1260666666667,"MORE DEPRIVED",22.9699333333333,"MORE DEPRIVED",1.29773333333333,"MORE DEPRIVED",28.2051333333333,"MORE DEPRIVED"
"109","RC_EW_1335","Margate Road; Westwood; Thanet (South East; England)","Local Centre",27.434,"MORE DEPRIVED",0.136333333333333,"MORE DEPRIVED",0.143666666666667,"MORE DEPRIVED",0.516666666666667,"MORE DEPRIVED",36.4096666666667,"MORE DEPRIVED",17.0503333333333,"LESS DEPRIVED",0.729333333333333,"MORE DEPRIVED",11.8953333333333,"LESS DEPRIVED"
"110","RC_EW_1339","Herne Bay; Canterbury (South East; England)","Town Centre",18.710724137931,"LESS DEPRIVED",0.118965517241379,"LESS DEPRIVED",0.104931034482759,"MORE DEPRIVED",-0.00886206896551724,"LESS DEPRIVED",20.4353448275862,"LESS DEPRIVED",19.8813103448276,"LESS DEPRIVED",-0.0998275862068966,"LESS DEPRIVED",9.52231034482759,"LESS DEPRIVED"
"111","RC_EW_1343","High Street; Deal; Dover (South East; England)","Market Town",19.9153636363636,"LESS DEPRIVED",0.139909090909091,"MORE DEPRIVED",0.108909090909091,"MORE DEPRIVED",-0.00154545454545455,"LESS DEPRIVED",21.4519090909091,"LESS DEPRIVED",17.9414545454545,"LESS DEPRIVED",0.100181818181818,"MORE DEPRIVED",12.4911818181818,"LESS DEPRIVED"
"112","RC_EW_1346","Uckfield; Wealden (South East; England)","Town Centre",10.5567142857143,"LESS DEPRIVED",0.0602857142857143,"LESS DEPRIVED",0.0549285714285714,"LESS DEPRIVED",-0.948857142857143,"LESS DEPRIVED",13.3457142857143,"LESS DEPRIVED",25.2556428571429,"MORE DEPRIVED",-0.766,"LESS DEPRIVED",17.0673571428571,"LESS DEPRIVED"
"113","RC_EW_1348","Lewes; Lewes (South East; England)","Town Centre",12.1282307692308,"LESS DEPRIVED",0.0882307692307692,"LESS DEPRIVED",0.0693846153846154,"LESS DEPRIVED",-0.674846153846154,"LESS DEPRIVED",12.9825384615385,"LESS DEPRIVED",21.3234615384615,"LESS DEPRIVED",-0.347384615384615,"LESS DEPRIVED",12.764,"LESS DEPRIVED"
"114","RC_EW_1358","Eastbourne; Eastbourne (South East; England)","Major Town Centre",20.0945774647887,"LESS DEPRIVED",0.129760563380282,"MORE DEPRIVED",0.108760563380282,"MORE DEPRIVED",-0.0619154929577465,"LESS DEPRIVED",23.477,"MORE DEPRIVED",20.984,"LESS DEPRIVED",-0.132521126760563,"LESS DEPRIVED",13.3384788732394,"LESS DEPRIVED"
"115","RC_EW_1363","High Street; Hailsham; Wealden (South East; England)","Market Town",25.60925,"MORE DEPRIVED",0.16425,"MORE DEPRIVED",0.131,"MORE DEPRIVED",0.008,"MORE DEPRIVED",39.3415,"MORE DEPRIVED",24.32125,"MORE DEPRIVED",-0.187,"LESS DEPRIVED",12.48725,"LESS DEPRIVED"
"116","RC_EW_1364","Langney Shopping Centre; Eastbourne (South East; England)","Large Retail Park",20.1554761904762,"LESS DEPRIVED",0.130154761904762,"MORE DEPRIVED",0.10852380952381,"MORE DEPRIVED",-0.0820952380952381,"LESS DEPRIVED",24.678880952381,"MORE DEPRIVED",21.2553928571429,"LESS DEPRIVED",-0.165095238095238,"LESS DEPRIVED",13.1344761904762,"LESS DEPRIVED"
"117","RC_EW_1365","Sovereign Harbour Retail Park; Eastbourne (South East; England)","Small Retail Park",23.9974473684211,"MORE DEPRIVED",0.151184210526316,"MORE DEPRIVED",0.123157894736842,"MORE DEPRIVED",0.0421315789473684,"MORE DEPRIVED",29.5281578947368,"MORE DEPRIVED",22.0881315789474,"MORE DEPRIVED",0.0639210526315789,"MORE DEPRIVED",14.7831578947368,"LESS DEPRIVED"
"118","RC_EW_1370","Burgess Hill; Mid Sussex (South East; England)","Market Town",9.547,"LESS DEPRIVED",0.0694615384615385,"LESS DEPRIVED",0.064,"LESS DEPRIVED",-0.954307692307692,"LESS DEPRIVED",14.6168461538462,"LESS DEPRIVED",15.7451538461538,"LESS DEPRIVED",-0.659461538461538,"LESS DEPRIVED",7.98130769230769,"LESS DEPRIVED"
"119","RC_EW_1372","South Road; Haywards Heath; Mid Sussex (South East; England)","Market Town",7.15970588235294,"LESS DEPRIVED",0.0550588235294118,"LESS DEPRIVED",0.0484117647058824,"LESS DEPRIVED",-1.27447058823529,"LESS DEPRIVED",9.20782352941177,"LESS DEPRIVED",18.4587058823529,"LESS DEPRIVED",-0.885235294117647,"LESS DEPRIVED",8.88052941176471,"LESS DEPRIVED"
"120","RC_EW_1379","Brighton and Hove; Brighton and Hove (South East; England)","Regional Centre",20.9425,"LESS DEPRIVED",0.125571428571429,"LESS DEPRIVED",0.0972402597402597,"LESS DEPRIVED",0.0811038961038961,"MORE DEPRIVED",18.0256753246753,"LESS DEPRIVED",23.4228116883117,"MORE DEPRIVED",-0.0646818181818182,"LESS DEPRIVED",24.4586688311688,"MORE DEPRIVED"
"121","RC_EW_1385","Brighton Marina; Brighton and Hove (South East; England)","Large Retail Park",24.5225405405405,"MORE DEPRIVED",0.139324324324324,"MORE DEPRIVED",0.109581081081081,"MORE DEPRIVED",0.249932432432432,"MORE DEPRIVED",20.7139864864865,"LESS DEPRIVED",24.1671756756757,"MORE DEPRIVED",0.136581081081081,"MORE DEPRIVED",27.1790945945946,"MORE DEPRIVED"
"122","RC_EW_1388","Seaford; Lewes (South East; England)","Market Town",13.0696666666667,"LESS DEPRIVED",0.0884444444444444,"LESS DEPRIVED",0.0833333333333333,"LESS DEPRIVED",-0.295,"LESS DEPRIVED",14.0921111111111,"LESS DEPRIVED",20.205,"LESS DEPRIVED",-0.635555555555556,"LESS DEPRIVED",10.9001111111111,"LESS DEPRIVED"
"123","RC_EW_1391","Fernbank Shopping Centre; Wealden (South East; England)","Large Retail Park",9.64742307692308,"LESS DEPRIVED",0.0666538461538462,"LESS DEPRIVED",0.0510384615384615,"LESS DEPRIVED",-1.10192307692308,"LESS DEPRIVED",13.9223846153846,"LESS DEPRIVED",23.0502307692308,"MORE DEPRIVED",-0.711538461538462,"LESS DEPRIVED",12.7929615384615,"LESS DEPRIVED"
"124","RC_EW_1396","Royal Tunbridge Wells; Tunbridge Wells (South East; England)","Major Town Centre",10.5069230769231,"LESS DEPRIVED",0.0724230769230769,"LESS DEPRIVED",0.0596730769230769,"LESS DEPRIVED",-0.870596153846154,"LESS DEPRIVED",11.1310576923077,"LESS DEPRIVED",19.4776153846154,"LESS DEPRIVED",-0.367865384615385,"LESS DEPRIVED",14.6298461538462,"LESS DEPRIVED"
"125","RC_EW_1397","High Street; Heathfield; Wealden (South East; England)","Local Centre",7.818,"LESS DEPRIVED",0.062,"LESS DEPRIVED",0.05025,"LESS DEPRIVED",-1.11925,"LESS DEPRIVED",13.0795,"LESS DEPRIVED",21.67325,"LESS DEPRIVED",-1.0475,"LESS DEPRIVED",7.954,"LESS DEPRIVED"
"126","RC_EW_140","Victoria Retail Park; East Riding of Yorkshire (Yorkshire and The Humber; England)","Small Retail Park",11.8078333333333,"LESS DEPRIVED",0.0807333333333333,"LESS DEPRIVED",0.0749333333333333,"LESS DEPRIVED",-0.5701,"LESS DEPRIVED",10.4333666666667,"LESS DEPRIVED",17.7927,"LESS DEPRIVED",-0.547066666666667,"LESS DEPRIVED",12.7080666666667,"LESS DEPRIVED"
"127","RC_EW_1404","East Grinstead; Mid Sussex (South East; England)","Town Centre",6.1936875,"LESS DEPRIVED",0.046,"LESS DEPRIVED",0.0351875,"LESS DEPRIVED",-1.3055,"LESS DEPRIVED",9.595375,"LESS DEPRIVED",17.953625,"LESS DEPRIVED",-0.3978125,"LESS DEPRIVED",9.867125,"LESS DEPRIVED"
"128","RC_EW_1409","Lyons Farm Retail Park; Worthing (South East; England)","Small Retail Park",18.0357058823529,"LESS DEPRIVED",0.103509803921569,"LESS DEPRIVED",0.0893921568627451,"LESS DEPRIVED",-0.073156862745098,"LESS DEPRIVED",22.5926078431373,"MORE DEPRIVED",16.3044117647059,"LESS DEPRIVED",-0.287019607843137,"LESS DEPRIVED",28.6079215686275,"MORE DEPRIVED"
"129","RC_EW_141","Beverley; East Riding of Yorkshire (Yorkshire and The Humber; England)","Town Centre",10.607625,"LESS DEPRIVED",0.0789583333333333,"LESS DEPRIVED",0.0698333333333333,"LESS DEPRIVED",-0.67325,"LESS DEPRIVED",10.2743333333333,"LESS DEPRIVED",15.9603333333333,"LESS DEPRIVED",-0.735291666666667,"LESS DEPRIVED",11.4300416666667,"LESS DEPRIVED"
"130","RC_EW_1414","North Street; Midhurst; Chichester (South East; England)","Local Centre",11.354,"LESS DEPRIVED",0.0755,"LESS DEPRIVED",0.05225,"LESS DEPRIVED",-0.7115,"LESS DEPRIVED",15.041,"LESS DEPRIVED",25.88175,"MORE DEPRIVED",-1.25225,"LESS DEPRIVED",19.0395,"LESS DEPRIVED"
"131","RC_EW_1416","High Street; Haslemere; Waverley (South East; England)","Local Centre",3.89233333333333,"LESS DEPRIVED",0.0423333333333333,"LESS DEPRIVED",0.0333333333333333,"LESS DEPRIVED",-1.512,"LESS DEPRIVED",6.406,"LESS DEPRIVED",14.5893333333333,"LESS DEPRIVED",-0.649666666666667,"LESS DEPRIVED",3.84466666666667,"LESS DEPRIVED"
